ID	adj.P.Val	P.Value	t	B	logFC	AveExpr	Symbol
ILMN_1364272	0.409764441849615	0.0980065288036174	1.72527820838703	-5.22222781895481	0.0811585757937552	7.86889177318164	RGD1561297_predicted
ILMN_1367519	0.460496496442951	0.127046041455844	-1.58364655605866	-5.22281749907664	-0.0960914220524582	8.5130620769668	Idi1
ILMN_1366543	0.478511493725945	0.137626906113866	-1.53875289915278	-5.22387819858138	-0.127614101130916	8.85949778860547	RGD1560119_predicted
ILMN_1363594	0.507219826247746	0.158946744823363	1.45628167677839	-5.22412610543113	0.101380148079766	10.5011164328516	Zfp655
ILMN_1650176	0.397281174532437	0.0923749727401489	-1.75679289461892	-5.22470748383341	-0.0693959387351573	7.4911920291582	RGD1563529_predicted
ILMN_1349319	0.393791204660012	0.0907003461636439	1.76648125241462	-5.22472684672877	0.0632236793985026	7.6402059392832	LOC502535
ILMN_1371945	0.428071456458982	0.108173379810976	-1.67209346658592	-5.22481136158681	-0.107202397136284	8.0590258630332	LOC501517
ILMN_1354113	0.39748037727743	0.0924391364708439	-1.75642468574662	-5.22567296646056	-0.0853862599926236	7.48480477001172	Gng7
ILMN_1354318	0.398037013479348	0.0927627884275229	-1.75457071189352	-5.22607791047836	-0.081650382437024	7.47551005284375	Znrf4
ILMN_1370511	0.49936437935566	0.152501554637458	1.4802120243081	-5.22614493588745	0.0770781718769875	16.0579787707422	Atp5g1
ILMN_1349248	0.466236984045657	0.130350942970985	1.56930244714433	-5.22621997084438	0.115221660437101	8.59902955724805	Igsf9_predicted
ILMN_1356921	0.394879714657236	0.0912380249112577	1.76335398023739	-5.22660433656324	0.07616142565392	7.63405962286133	Ppp1r1a
ILMN_1375039	0.509067194409685	0.160495204465947	-1.45064953839729	-5.22668412167818	-0.0770397389977617	13.3853105199609	Dscr1l1
ILMN_1371700	0.401406681348708	0.0942253307414918	1.74626125255869	-5.22681745885398	0.0641669041802064	7.78341449232227	LOC314782
ILMN_1365269	0.503092967754213	0.155308147440174	-1.46969269820359	-5.22687885014643	-0.0954044391224329	9.9479504584043	Pop4
ILMN_1352431	0.415521122930551	0.101030592478321	-1.70898765271556	-5.22689053793137	-0.0830937508481222	7.9206463277832	Itsn1
ILMN_1354317	0.506460122247931	0.158090240741349	1.45941604431328	-5.22689089913333	0.0999050353555901	10.2932324437695	Psme2
ILMN_1374502	0.417501121608173	0.101988685836175	1.70391290293308	-5.22718531204499	0.0634932791282408	7.93558509601953	RGD1305828_predicted
ILMN_2040100	0.407972311646388	0.09705259715852	1.73050583141565	-5.22720715897603	0.0621876768167224	7.84385319522852	Hgs
ILMN_1358274	0.499729703005878	0.15269457070934	-1.47948357939399	-5.22762486250252	-0.0980537112129323	9.66025778335547	Sf3b1
ILMN_1351404	0.50635095311468	0.157905364775234	1.46009439498118	-5.2280382564163	0.448438465937052	10.2470095573027	Cfb
ILMN_1358501	0.506139723114817	0.157484503638561	-1.46164102375848	-5.22819906444032	-0.0805656881217942	10.1817037766758	Lmbrd1
ILMN_1369814	0.500960149615098	0.153537624330374	1.47631061735429	-5.22850738902403	0.07680708711238	15.8927564526953	Ldhb
ILMN_1376487	0.456448612186887	0.124513620444711	1.59484896335271	-5.22909580600941	0.0679204167027461	8.41249687245313	Ubap1
ILMN_1359768	0.397797689097083	0.0926833254426651	-1.75502538567595	-5.22911658716091	-0.0727016007866679	7.51462326375391	Pax1_mapped
ILMN_1358358	0.478511493725945	0.137683140304818	1.53852202601699	-5.22970079049997	0.0803261537004563	8.82482679785547	Stx5a
ILMN_1363827	0.427384189669169	0.107800049426666	-1.67396997378713	-5.23051528926062	-0.103048733054877	8.04013743287891	LOC291900
ILMN_1367979	0.400810691935943	0.0938147526327489	-1.74858275561317	-5.23098193373918	-0.0782701577244085	7.43279728448047	RGD1565778_predicted
ILMN_1360212	0.428071456458982	0.108219777800267	1.67186063393818	-5.23120643409949	0.0619009207618415	8.04441522856836	RGD1565101_predicted
ILMN_1349426	0.408225400054546	0.0971612901682305	1.7299079793786	-5.23208658985527	0.0710890819616949	7.83245591611523	Gfra4
ILMN_1363845	0.478511493725945	0.137720307420131	1.53836947655998	-5.23210117956367	0.0816131145048455	8.81371228913476	Mfsd1_predicted
ILMN_1369895	0.399936874909828	0.093418634236141	-1.75083075130276	-5.23229774034035	-0.0687299705890183	7.47706887600391	LOC499802
ILMN_1366877	0.50200057252789	0.154569727411132	-1.47244531847555	-5.23232222814308	-0.0823204209649884	9.74984126517188	MGC109194
ILMN_1366008	0.487839453576247	0.143734816834962	-1.51411719026735	-5.23246157222914	-0.0804010440282603	9.04196585308203	Tbl3
ILMN_1373129	0.397487414117454	0.0925288155315815	-1.75591042162837	-5.23275594463044	-0.0667436514578288	7.54335691723633	LOC498547
ILMN_1367840	0.395701412077715	0.0917168233370904	1.76058244317236	-5.23311847740336	0.0647568180640237	7.62921464204883	RGD1306195
ILMN_1354765	0.51082475173014	0.162004226861803	1.44520283248831	-5.23327349572495	0.121622260451806	10.6990788176367	Sirt3_predicted
ILMN_1366478	0.444683337992432	0.117217288001646	1.62822153264448	-5.2334160509281	0.0619905326624881	8.21442518260351	Rab38
ILMN_1359075	0.39688243397041	0.0921589099882452	-1.75803440153271	-5.23356315480615	-0.0873588307631268	7.59081023195508	Olr1488_predicted
ILMN_1359306	0.44310579512489	0.116274251052594	1.63266070207224	-5.23365244310789	0.087426579614597	8.20031276227344	Ttll10
ILMN_1649756	0.417772427930988	0.102277470229679	1.70239123320561	-5.23386261291617	0.0817929521396739	7.92971301152734	RGD1561402_predicted
ILMN_1369646	0.397514960098316	0.0925605257308094	1.75572868179786	-5.2338772657682	0.0819422700100354	7.5366869354668	Abpa_predicted
ILMN_1376928	0.401035289987095	0.0939319236142061	1.74791935936827	-5.23420439618866	0.0629731835251359	7.74585426905273	Xkr6
ILMN_1376236	0.400199192861316	0.0935687497050878	1.74997787911525	-5.23453538044336	0.072915265851929	7.48650773620703	Stom_predicted
ILMN_1356419	0.4016119209519	0.0943626641955981	1.74548666799293	-5.23538270239712	0.0668690443354221	7.42758312961328	LOC307328
ILMN_1362283	0.492315623441917	0.147482384353626	1.49942285970986	-5.23554754049121	0.0875139701505834	9.19243591829883	Yy1
ILMN_1349287	0.500601299980657	0.153249831877043	-1.47739217604418	-5.2356122304412	-0.0753377568008435	9.56718236875391	Hiat1_predicted
ILMN_1353153	0.511181073169101	0.162298799193368	1.44414436540714	-5.23570215627228	0.0714440761252799	10.6554212296094	RGD1306410
ILMN_1373509	0.510417194542482	0.161580366606931	-1.44672858341608	-5.23609323568003	-0.123940822653726	10.5243884404492	Sec61b_predicted
ILMN_1358438	0.399845995554768	0.0933477728896607	1.75123375334702	-5.23627358429631	0.0790087205426548	7.71271906185938	Olr727_predicted
ILMN_1372525	0.490953964514725	0.145895112565717	-1.50560894640202	-5.23676455637549	-0.0838791807739963	9.10359446428125	RGD1564450_predicted
ILMN_1370365	0.504905058353231	0.156591304960754	1.46493455467548	-5.23773020408133	0.102694528637864	9.84671121455469	Elavl1_predicted
ILMN_1369596	0.506139723114817	0.157536494921755	1.46144977953221	-5.23785494491115	0.110993538506108	9.94448027864453	Bcl2l13_predicted
ILMN_1357302	0.402460996816415	0.0946515073541069	-1.74386068218897	-5.23791516276383	-0.0734746157539492	7.27455815317773	Tph2
ILMN_1350071	0.507737581218916	0.159417633905218	1.45456426800336	-5.23818143168691	0.107018510402636	10.165677362957	Pias4
ILMN_1360136	0.494764125912632	0.149397985185446	1.49202904056716	-5.23820797258942	0.0780126187926999	9.26980212450977	Dhx36_predicted
ILMN_1362469	0.4016119209519	0.0943578353200579	1.74551388733742	-5.23821509616128	0.0618460738148476	7.75506721520117	LOC363380
ILMN_1361614	0.44482974547851	0.117611381002732	-1.62637527036655	-5.23831584169254	-0.0942335041288249	8.20916366219922	Kcnj14
ILMN_1351388	0.503106299385824	0.155356937895858	-1.46951119484504	-5.2384605800787	-0.0833587372223459	9.70406823941992	Smc6l1_predicted
ILMN_1369760	0.397797689097083	0.0926893518794783	-1.75499089172782	-5.23887581766076	-0.0829407705044733	7.67751760931641	Cntrob_predicted
ILMN_1365416	0.399328040920082	0.0931168525912299	1.75254886044397	-5.23906746896218	0.0722878449871844	7.55678735846094	Olr1409_predicted
ILMN_1366171	0.421533657349228	0.104321603684397	1.69172322414479	-5.23930176112356	0.0986662397493765	7.95255046625	RGD1304694
ILMN_1359018	0.422566234641109	0.105177210469212	1.68731047122781	-5.239323171303	0.0688939529021226	7.96591716481055	LOC362964
ILMN_1351823	0.402966937816594	0.0949562646656753	-1.74214970204151	-5.24004149171024	-0.0804859260786417	7.40320822913477	Pbsn
ILMN_1366390	0.486034358650162	0.142066977696708	1.52075774737067	-5.24025937835166	0.10745828327981	8.91908179411523	Tmem15_predicted
ILMN_1356397	0.511181073169101	0.16228273157299	1.44420206022335	-5.24176809550799	0.10145515692771	10.4516406669336	Mark3
ILMN_1366756	0.508126967137778	0.159817583590286	-1.45310879852769	-5.24183152042394	-0.0826336066393871	10.1208577320117	Cpsf6_predicted
ILMN_1364659	0.491054120350674	0.146105013564924	1.50478775605228	-5.24244954648194	0.0697500763353585	9.06618271257813	Zfp574
ILMN_1371792	0.434165086228473	0.111611057552851	1.65506629524692	-5.2425645146595	0.0884070227942502	8.080393443625	RGD1561116_predicted
ILMN_1366485	0.514580234132891	0.164100853225293	1.43770260265158	-5.24341198405094	0.0741661323931382	13.3544811023047	RGD1359529
ILMN_1649739	0.46495989700821	0.129338132053952	-1.57366596190246	-5.24381497306759	-0.069828019932352	8.48062490913086	Pycs_predicted
ILMN_1374139	0.510837039204007	0.162030804425406	1.44510726954688	-5.24383895092554	0.0878137555395302	10.3566011575273	Aatf
ILMN_1352249	0.400810691935943	0.0938362908395076	1.74846075789871	-5.24410548555983	0.0676885831697192	7.70157197396289	Fat3
ILMN_1365116	0.499817210690791	0.152781286410842	1.47915655660347	-5.24423182195114	0.0822291807397164	9.40709626749805	Strbp
ILMN_1365652	0.422130473736537	0.104768873959386	1.68941264136313	-5.24438251181832	0.0706877718123637	7.94882758649414	LOC314162
ILMN_1374732	0.510534170516581	0.161696817434801	-1.4463090797583	-5.24447121885593	-0.138742002073954	10.2934449929648	LOC310615
ILMN_1367248	0.51249517390325	0.163011829056648	-1.4415886687238	-5.24460185597315	-0.10220296810258	10.4707505417578	Arl3
ILMN_1371127	0.402525262128279	0.0946878686047001	1.74365629433297	-5.24490551479406	0.0881183935820173	7.51346562476953	Olr197_predicted
ILMN_1362484	0.401136962135498	0.0941410124124244	1.74673730097667	-5.24521995885642	0.0805641520249676	7.70597519372266	RGD1560554_predicted
ILMN_1360427	0.491307345585425	0.146521841686156	1.50315986070978	-5.2456127959962	0.086924771760545	9.05852887526562	Slc38a4
ILMN_1650767	0.401035289987095	0.0940683889573195	-1.74714761424985	-5.24564063450597	-0.107875405828315	7.69864355466406	RGD1562710_predicted
ILMN_1362073	0.501790108342657	0.154126061477845	1.47410430702693	-5.24565613523767	0.099841540657426	9.48254703553516	RGD1305514_predicted
ILMN_1354509	0.487313735869295	0.143060863262304	-1.51679292594233	-5.24568994090628	-0.114251847196901	8.91780081857031	LOC688240
ILMN_1366666	0.519593923761748	0.167576711015643	-1.42543635886785	-5.24574175173219	-0.0797110971749859	11.8458185569922	Lman2_predicted
ILMN_1362596	0.405757190013259	0.0960212148812623	1.7362074225145	-5.24590783402775	0.077135841676621	7.76835355734375	MGC114379
ILMN_1367426	0.403115955729573	0.0950919092834535	-1.74138966942944	-5.2461894450174	-0.0897168721857549	7.74336847335742	LOC499812
ILMN_1350606	0.400585201877691	0.093676786320197	1.74936479957243	-5.24626649658842	0.0802513415650896	7.68185122059961	RGD1559781_predicted
ILMN_1358924	0.519012570537481	0.167172830169103	1.42685110982319	-5.2464393806676	0.106343059777611	11.3264235357813	LOC501116
ILMN_1369410	0.493206495567553	0.147991678872256	-1.4974494887586	-5.24657117672574	-0.0781520381345917	9.11530580782617	Sec23b_predicted
ILMN_1365955	0.407570229677132	0.096793843105204	1.73193137605527	-5.24681778279137	0.0896684905065719	7.78464894266797	Gopc_predicted
ILMN_1369244	0.50635095311468	0.15788746526784	1.46016010628278	-5.24699259903741	0.133771149471063	9.784201615625	Mcfd2
ILMN_1376292	0.445785822728236	0.118141258973709	1.62390102158397	-5.24813910102654	0.0751248792740569	8.19002846763672	Abcb10
ILMN_1357895	0.401035289987095	0.0939844186446158	-1.74762237363652	-5.24826181091825	-0.109422744837041	7.57062587832617	Tbx1_predicted
ILMN_1364407	0.519882187076587	0.167738927029506	-1.42486890264448	-5.24831450524442	-0.0982208881078659	11.4262576510352	Rbm16
ILMN_1358414	0.429752669539031	0.109064789729836	1.66763489574008	-5.2483623937841	0.193932830012499	8.01750307459375	Zbp1
ILMN_1360134	0.499083821773911	0.152120518424628	1.48165225935744	-5.24846035957438	0.221519030054303	9.31803081026563	Esm1
ILMN_1352219	0.503157556511669	0.155647862647988	1.46842989474127	-5.24910947945814	0.103675659746632	9.54690542407422	Nup98
ILMN_1650635	0.435522739346847	0.112172774983397	-1.65232615949708	-5.24913331699927	-0.0783632536512364	8.07135715968555	Rassf8_predicted
ILMN_1364417	0.401035289987095	0.094029917892495	1.74736508063281	-5.25006778406986	0.0732899011313854	7.58034663132031	RGD1562707_predicted
ILMN_2039022	0.402966937816594	0.0949712217237142	1.74206585041492	-5.25028906902039	0.0628547090291134	7.73205685144141	RGD1559854_predicted
ILMN_1374105	0.51920621643124	0.167367657959066	-1.42616830759197	-5.25032010251465	-0.0817962177695968	12.7566757059375	Adipor1
ILMN_1361680	0.51920621643124	0.16730420131348	-1.42639063062558	-5.25043985327403	-0.0935574329366808	11.0705256632422	Trim28
ILMN_1372024	0.514646605994068	0.164322533057876	-1.43691410255448	-5.25050286300656	-0.0842020553081326	10.4791703596289	Htatsf1_predicted
ILMN_1368452	0.439658139829896	0.114262386843357	1.64223297463744	-5.25058238045125	0.0931879036552061	8.10939728491406	LOC502656
ILMN_1361393	0.409544694708182	0.0978155902322074	-1.72632108509703	-5.25169812652632	-0.0747880815558819	7.79656378580859	LOC683447
ILMN_1373183	0.517043782627102	0.165996696362677	1.43098664575473	-5.25248930472622	0.080192377710139	10.6777428409766	Egfl7
ILMN_1374449	0.408952129012736	0.0975673060972358	-1.72767977202305	-5.25306272837851	-0.0599045380236785	7.79057662825781	Ppfia2_predicted
ILMN_1371215	0.431091596991804	0.109926347916713	-1.66335474937605	-5.25311247668022	-0.0777990987244497	8.02155972100195	Lrrc33
ILMN_1361822	0.463598612932222	0.128747198253458	1.57622498442853	-5.25365958952676	0.0785101342791634	8.42261471829883	Fgd5_predicted
ILMN_2039632	0.515347529419786	0.164699867666825	1.43557391224274	-5.25373565898555	0.0864448428853528	13.9007742145703	LOC685778
ILMN_1364741	0.522114720380745	0.168862097622053	1.42095189184162	-5.25420951754898	0.0778295667642546	11.3361245584375	Wdr61
ILMN_1650940	0.515861623855416	0.165365223293349	-1.43321674523718	-5.25455180748406	-0.0867077100387039	10.5059402304297	LOC296126
ILMN_1353260	0.506139723114817	0.157651893426313	1.46102548099489	-5.25461147706808	0.463848452185024	9.64421927878711	Pxmp4
ILMN_1372834	0.415362905186666	0.100618035372661	1.7111854522932	-5.25472256645791	0.0975071738700199	7.8490085141582	LOC361039
ILMN_1349179	0.418763888251421	0.102873533441154	1.69926193673543	-5.2555617295646	0.0584044732397571	7.88939959522266	Lins2_predicted
ILMN_1356770	0.407585993709864	0.0968812095676367	1.73144968801592	-5.25563649556471	0.0616032333486674	7.31837235881445	LOC299297
ILMN_1374734	0.41332535061406	0.0995555666243962	-1.71688097465991	-5.25670624863817	-0.0652534233875945	7.82108468302344	RGD1563015_predicted
ILMN_1368590	0.516188466009584	0.165515832771887	1.43268423554815	-5.25675891046805	0.0779188441821468	10.4578690325586	Cldnd1
ILMN_1358139	0.446373144369252	0.11849509524414	-1.62225395920771	-5.25697544771296	-0.0836796724792812	8.16996445587891	Pcbd1
ILMN_1364381	0.405331871641459	0.0958485791574129	-1.73716687234381	-5.25704174086878	-0.0589586827519701	7.50502331870508	LOC683719
ILMN_1368816	0.506953523478045	0.158548178279063	1.45773852574218	-5.25740770012752	0.0750584180111904	9.64842275436328	LOC683522
ILMN_1374414	0.406680643809201	0.0963679857584175	1.73428463021605	-5.25777510725101	0.0732179190320972	7.74492921099219	Mylip_predicted
ILMN_1352579	0.518658838234358	0.166906684701089	1.42778488666581	-5.25838101628378	0.0766972581369476	10.6148158412891	MGC72560
ILMN_1354982	0.490953964514725	0.145928392954536	-1.5054786800699	-5.25865817042861	-0.0653700420934058	8.93537074536914	Klhl5
ILMN_1649859	0.510534170516581	0.16169153227462	1.44632811380215	-5.25889278879524	0.10485284835533	15.2898282983984	Gapdh
ILMN_1373050	0.474885093955206	0.135492488029912	1.54757382043117	-5.25926822967283	0.114360498643066	8.58619280931836	Hnrpa1
ILMN_1358633	0.523675134013244	0.170329265936908	1.4158664868677	-5.25934539142878	0.111229215152608	12.2788950956641	Atpaf2_predicted
ILMN_1375530	0.413725450545662	0.0997988888165245	-1.71557206210992	-5.25936922698522	-0.0797879893049229	7.82149648550195	Cnnm2_predicted
ILMN_1358079	0.523758281854114	0.170431312334449	1.41551408476418	-5.26020858286223	0.0906175753363812	12.3673037241406	Rab21
ILMN_1359678	0.408793032958182	0.0974387906326633	1.72838420590751	-5.26021300593404	0.0658231580230089	7.34737994044141	LOC498246
ILMN_1352866	0.487086132284869	0.142819198934834	1.51775489637818	-5.26032055311226	0.0764889877596762	8.81917938287109	Adam8_predicted
ILMN_1374685	0.506919740857571	0.158463197310134	-1.45804953238881	-5.26034935067862	-0.0849472430527172	9.59482995279883	Trim27_predicted
ILMN_1372245	0.404450691962681	0.0954965492988295	-1.73912791344476	-5.26053944164809	-0.0584184264503893	7.55000857364258	LOC500084
ILMN_1375274	0.408776367794959	0.0974072177754092	1.72855738789991	-5.2606628074039	0.0597942319773148	7.34570433219336	Dtnb_predicted
ILMN_1355757	0.403115955729573	0.0950811365292817	1.74144999655572	-5.26083787613559	0.0753369549724594	7.58896315454687	LOC306294
ILMN_1373277	0.415411944576393	0.100840610286655	1.70999878828845	-5.2610434592201	0.0814797441743753	7.8436490900293	LOC501451
ILMN_1650594	0.522494219993731	0.169582304720414	1.41845115904089	-5.26126539768272	0.0833753605854728	11.0409886656055	Rps7
ILMN_1650068	0.425306852333952	0.106450620773122	1.68079884405325	-5.26278327037688	0.0754444663826979	7.93309113695703	RGD1310992
ILMN_1355921	0.406610239659712	0.0963314051780057	1.73448718518012	-5.26279498430838	0.0726118998397602	7.52466305889648	Chrm5
ILMN_1355129	0.406680643809201	0.0963841973384325	-1.73419488400414	-5.26305359503674	-0.0710432950326547	7.71736906482617	RGD1562057_predicted
ILMN_1349556	0.408952129012736	0.0975808929874492	-1.72760534421945	-5.26325877138763	-0.0571952235834301	7.41524796581055	LOC503450
ILMN_1357171	0.5244746449259	0.171062645741887	-1.41333760899568	-5.26348723443718	-0.119122454058305	11.4088473566016	Adfp
ILMN_1373792	0.515838375276778	0.165288471921572	-1.43348826470174	-5.26370065021701	-0.079993931420745	14.4492516729297	Rpl10a
ILMN_1361606	0.403601414734184	0.0952422643214575	-1.7405482941813	-5.26392409443043	-0.0738570975717714	7.60416960856055	LOC298684
ILMN_1366460	0.447406118976057	0.119404971858326	1.61803740845732	-5.26421991984119	0.0907352521680611	8.16739194176172	MGC109455
ILMN_1353259	0.404858798098867	0.0956648103486291	-1.73818981847852	-5.26424034099192	-0.0787645084533644	7.56304440580078	LOC498239
ILMN_1356654	0.523978281257549	0.170737182882961	-1.41445881541473	-5.26429500740104	-0.133806412478865	12.6422165815039	Fkbp1a
ILMN_1370063	0.510118618412834	0.161337023199822	1.44760599287376	-5.26490192925494	0.0830431376574978	15.7662812984375	Mdh1
ILMN_1376675	0.444727730412725	0.117272514673392	1.62796249177513	-5.26523342406374	0.0638965971587204	8.12728804024414	Tmem22
ILMN_1357626	0.509901849405242	0.161236112927413	-1.44797015199931	-5.26525123301537	-0.111672131851307	9.74565705931445	RGD1559909_predicted
ILMN_1359086	0.459846716626679	0.126624754096642	1.58549722111508	-5.26573948499647	0.229227268931371	8.32476679422461	Fcgr3a
ILMN_1364385	0.415365698036291	0.100637153762112	-1.71108343455727	-5.26605251754159	-0.085858128045194	7.82044200367383	Tlr4
ILMN_1359349	0.524880948727515	0.171868623046016	1.41056836546636	-5.2660616393587	0.082560591843567	11.5217203000781	Hrmt1l2
ILMN_1349756	0.510210200446286	0.161424228050448	1.44729144083842	-5.26626638140783	0.0909325043435132	9.74153543802148	RGD1310571
ILMN_1363569	0.476178505487675	0.136219838412637	1.54455512801446	-5.26631850386168	0.0874433319023336	8.57155087655078	Cip98
ILMN_1357661	0.415400995697367	0.100701036118973	1.71074267102166	-5.26690045799792	0.0832459744292144	7.81548018567578	LOC289522
ILMN_1364410	0.433623731611229	0.111276190842785	1.65670534745608	-5.26749543853408	0.0688998978375626	8.01092509794531	LOC503079
ILMN_1354582	0.454418610656257	0.123455466794194	1.5995859992031	-5.26769677809185	0.077523956115817	8.24503731880273	Nr3c2
ILMN_1364230	0.428071456458982	0.108219991700814	-1.67185956074563	-5.26778335904624	-0.0764545613062113	7.95472044075781	Itpr2
ILMN_1353395	0.428541443911144	0.108376862075118	1.67107298455427	-5.26820229081476	0.074735409624715	7.95966456467188	LOC299105
ILMN_1373807	0.476883446383084	0.13690575697345	1.54172052298357	-5.26871566783309	0.108920174358371	8.57917182542188	RGD1309747_predicted
ILMN_1371495	0.413855529785021	0.099922140521731	1.71491008490333	-5.26904071275188	0.076377647486515	7.79585256817187	LOC308775
ILMN_1364350	0.493479728309748	0.1481995158441	1.49664576973846	-5.2695490247677	0.0989804126020779	8.94626872427734	Dedd
ILMN_1649983	0.407486477494072	0.0966837337711814	-1.73253898361379	-5.27026055903015	-0.0630548966286915	7.54674357824219	LOC298820
ILMN_1369912	0.409604164754764	0.09795000805262	-1.72558673540075	-5.27068747322952	-0.0666970648229404	7.46595310910742	Olr1144_predicted
ILMN_1363001	0.405987017991518	0.0960936284204051	1.73580541133427	-5.27069017539946	0.0692110890655808	7.61310233944922	LOC501131
ILMN_2039260	0.507577524333916	0.159214777447412	1.45530361574009	-5.27070579687506	0.0734237613971445	9.48567096854102	RGD1565407_predicted
ILMN_1352998	0.453126007851197	0.122862874836712	1.60225364027575	-5.2708901101089	0.0893048031854722	8.22138965496289	LOC298496
ILMN_1354646	0.524326831686418	0.170942233497907	1.4137522255436	-5.27139080238191	0.0760136006515495	10.8289453724219	Tmem98
ILMN_1359210	0.5244746449259	0.171300944906947	1.41251775806853	-5.27166307643454	0.0940631160389085	10.8924909492578	Vezt
ILMN_1369615	0.426505968521346	0.107199320152703	1.67700103060032	-5.2717924993936	0.0698325832416256	7.93454356848047	Il23a
ILMN_1354993	0.420963029083573	0.104030556314841	-1.69323127563315	-5.27183273627203	-0.0676754401471653	7.87280111689844	Card12_predicted
ILMN_1373932	0.410628083605464	0.098267787179037	1.72385405703985	-5.27225561588558	0.0638505293325196	7.45975083099609	LOC498592
ILMN_1359464	0.467764248768725	0.131484058915544	1.56445375068728	-5.27240576472699	0.148844808857767	8.41551133548633	Emb
ILMN_1356619	0.419733670608475	0.10333590390636	-1.69684509432054	-5.27277194134594	-0.0769445330699225	7.86443014293164	LOC367136
ILMN_1359360	0.427384189669169	0.107761818533831	1.6741624470662	-5.27296067075083	0.0722753318410865	7.93707798924414	Trpm1
ILMN_1376970	0.411960979888598	0.0988977053792857	1.72043351174528	-5.27326622328552	0.0694232043582668	7.39829018260156	tGap1
ILMN_1364109	0.411732788546945	0.0988063633661695	1.7209283597781	-5.27346186491903	0.0708580181913048	7.4107199171543	Amy2_predicted
ILMN_1371334	0.429386900614514	0.108781319313875	1.66904938676918	-5.27348272742004	0.0685491207782549	7.95542248151563	LOC689108
ILMN_1356159	0.412084038389477	0.0989638397925977	-1.72007546940759	-5.27363702476346	-0.0751330513693018	7.3575931410332	Cdc25c_predicted
ILMN_1353736	0.41221437242224	0.0990317439584755	1.71970805774748	-5.27366270371071	0.082035745745884	7.76772476907422	LOC500085
ILMN_1353855	0.407919052949852	0.0970037049948678	-1.73077494272406	-5.27370758008486	-0.0670645511078485	7.54993610616211	Hsd17b2
ILMN_1376945	0.473857713071015	0.134459203668999	1.55188525832257	-5.27375571642252	0.0779267424378371	8.48652831746289	RGD1309313
ILMN_1350174	0.520089864047703	0.167865468649452	-1.4244265460107	-5.27412304568703	-0.128016734426931	10.2734839290469	Rab3d
ILMN_1362856	0.412285797990181	0.0990735939188584	-1.71948172536636	-5.2742099851539	-0.0648241303184625	7.3695882995293	LOC171573
ILMN_1360421	0.443803850490498	0.116729299396426	1.63051489700894	-5.27440126065287	0.0744557375148673	8.09234386795117	Ggtl3
ILMN_1349396	0.493206495567553	0.147967601314871	1.497542657671	-5.27481873395217	0.119592616530468	8.90416518397851	Trp53i13_predicted
ILMN_1358056	0.41221437242224	0.0990223433532141	-1.71975890916941	-5.27494613675493	-0.0708200533549528	7.41100172687305	Trpv3
ILMN_1376665	0.408952129012736	0.0976125136781275	-1.727432163018	-5.27501918971631	-0.0780511678350715	7.72374444596875	Gatm
ILMN_1371446	0.500339446090684	0.153103026348932	-1.47794452361156	-5.27512467119597	-0.0786189145057286	9.09866064454297	Rnf138
ILMN_1372097	0.408469864462487	0.0972702715906121	1.72930911324446	-5.27547395477357	0.0675224120403763	7.69652046690234	LOC301004
ILMN_1356426	0.40958747206748	0.0979278309764854	1.72570783374164	-5.27557011483919	0.0766556751822014	7.52712721904687	Allc
ILMN_1353627	0.510783363059532	0.161907791864055	-1.44554968255861	-5.27561265724264	-0.0864401614067756	9.61390346786524	RGD1564956_predicted
ILMN_1349040	0.515368034889358	0.164942487903946	1.43471349302244	-5.27598765278631	0.0839573553564996	15.3996896808594	Oaz1
ILMN_1376571	0.473933559670173	0.134872741011788	-1.55015648337531	-5.27625745590725	-0.102164620696163	8.48661428901367	Sfxn1
ILMN_1356610	0.453657767920334	0.123141097418348	-1.60099984834438	-5.27628855784131	-0.0841681447947646	8.20732942578516	Thoc1
ILMN_1358126	0.424051221846941	0.105834960236953	1.68393876886859	-5.27634120850575	0.083459409261792	7.89484951639258	LOC500726
ILMN_1359936	0.522346948521791	0.169345887231102	1.41927111923573	-5.2765018109766	0.0912351949503947	14.0019263685156	RGD1564370_predicted
ILMN_1360253	0.407570229677132	0.0967424875521214	1.73221469390194	-5.27696250669286	0.0641895270499502	7.67051740555078	LOC690054
ILMN_1372587	0.407585993709864	0.0968662816186093	-1.73153196582381	-5.27714143001891	-0.0777657092613122	7.66645231758203	RGD1310693_predicted
ILMN_1361600	0.445683179171728	0.118074480758234	-1.62421232838546	-5.27716853939919	-0.0719470852127184	8.11093824836133	LOC501723
ILMN_1364254	0.434775437283576	0.111853658576227	-1.65388143360593	-5.27760702995328	-0.0872560815855126	7.99676490450781	Obox6_predicted
ILMN_1372201	0.419733670608475	0.103409942645581	1.69645894080699	-5.27764770429223	0.0776189657892914	7.84497190938477	LOC313245
ILMN_1366695	0.527121715369011	0.173398072599964	1.40534172516942	-5.27885987763576	0.0877177133332445	11.0059197084375	LOC678741
ILMN_1356895	0.52939050771141	0.174990557648246	-1.39993857963783	-5.2789523246125	-0.0820684408933658	11.9549512682617	Ttc13
ILMN_1371849	0.506556133499405	0.1582113287516	1.45897209295551	-5.27944393202627	0.070214068632275	9.30728190783789	Ccdc59_predicted
ILMN_1372903	0.515368034889358	0.164889532522807	-1.43490120522521	-5.27977188457909	-0.0936434570298239	9.8054145884707	Mppe1_predicted
